MUNICIPIO,REGIAO_ID,NUM_DOSES,ANO
210010 AFONSO CUNHA,,"10,311",2001
210015 AGUA DOCE DO MARANHAO,,"20,075",2001
210020 ALCANTARA,,"17,506",2001
210030 ALDEIAS ALTAS,,"29,523",2001
210040 ALTAMIRA DO MARANHAO,,"6,828",2001
210043 ALTO ALEGRE DO MARANHAO,,"20,626",2001
210047 ALTO ALEGRE DO PINDARE,,"47,512",2001
210050 ALTO PARNAIBA,,"8,925",2001
210055 AMAPA DO MARANHAO,,"6,975",2001
210060 AMARANTE DO MARANHAO,,"50,174",2001
210070 ANAJATUBA,,"17,845",2001
210080 ANAPURUS,,"15,278",2001
210083 APICUM-ACU,,"15,488",2001
210087 ARAGUANA,,"9,831",2001
210090 ARAIOSES,,"48,374",2001
210095 ARAME,,"41,387",2001
210100 ARARI,,"29,401",2001
210110 AXIXA,,"8,876",2001
210120 BACABAL,,"99,339",2001
210125 BACABEIRA,,"16,064",2001
210130 BACURI,,"17,565",2001
210135 BACURITUBA,,"4,667",2001
210140 BALSAS,,"77,542",2001
210150 BARAO DE GRAJAU,,"16,146",2001
210160 BARRA DO CORDA,,"113,232",2001
210170 BARREIRINHAS,,"40,178",2001
210173 BELAGUA,,"11,400",2001
210177 BELA VISTA DO MARANHAO,,"9,077",2001
210180 BENEDITO LEITE,,"8,089",2001
210190 BEQUIMAO,,"16,865",2001
210193 BERNARDO DO MEARIM,,"4,748",2001
210197 BOA VISTA DO GURUPI,,"6,174",2001
210200 BOM JARDIM,,"40,883",2001
210203 BOM JESUS DAS SELVAS,,"30,817",2001
210207 BOM LUGAR,,"11,266",2001
210210 BREJO,,"34,801",2001
210215 BREJO DE AREIA,,"5,713",2001
210220 BURITI,,"45,005",2001
210230 BURITI BRAVO,,"37,730",2001
210232 BURITICUPU,,"56,570",2001
210235 BURITIRANA,,"16,578",2001
210237 CACHOEIRA GRANDE,,"14,046",2001
210240 CAJAPIO,,"7,807",2001
210250 CAJARI,,"10,506",2001
210255 CAMPESTRE DO MARANHAO,,"12,313",2001
210260 CANDIDO MENDES,,"16,603",2001
210270 CANTANHEDE,,"19,691",2001
210275 CAPINZAL DO NORTE,,"8,475",2001
210280 CAROLINA,,"27,697",2001
210290 CARUTAPERA,,"33,895",2001
210300 CAXIAS,,"127,757",2001
210310 CEDRAL,,"5,831",2001
210312 CENTRAL DO MARANHAO,,"5,779",2001
210315 CENTRO DO GUILHERME,,"11,438",2001
210317 CENTRO NOVO DO MARANHAO,,"26,729",2001
210320 CHAPADINHA,,"91,615",2001
210325 CIDELANDIA,,"15,976",2001
210330 CODO,,"136,130",2001
210340 COELHO NETO,,"59,952",2001
210350 COLINAS,,"39,592",2001
210355 CONCEICAO DO LAGO-ACU,,"19,027",2001
210360 COROATA,,"71,291",2001
210370 CURURUPU,,"32,678",2001
210375 DAVINOPOLIS,,"25,516",2001
210380 DOM PEDRO,,"29,261",2001
210390 DUQUE BACELAR,,"12,946",2001
210400 ESPERANTINOPOLIS,,"17,923",2001
210405 ESTREITO,,"23,326",2001
210407 FEIRA NOVA DO MARANHAO,,"10,300",2001
210408 FERNANDO FALCAO,,"11,762",2001
210409 FORMOSA DA SERRA NEGRA,,"16,283",2001
210410 FORTALEZA DOS NOGUEIRAS,,"17,407",2001
210420 FORTUNA,,"18,209",2001
210430 GODOFREDO VIANA,,"10,741",2001
210440 GONCALVES DIAS,,"37,434",2001
210450 GOVERNADOR ARCHER,,"9,824",2001
210455 GOVERNADOR EDISON LOBAO,,"12,249",2001
210460 GOVERNADOR EUGENIO BARROS,,"11,743",2001
210462 GOVERNADOR LUIZ ROCHA,,"19,097",2001
210465 GOVERNADOR NEWTON BELLO,,"12,587",2001
210467 GOVERNADOR NUNES FREIRE,,"24,918",2001
210470 GRACA ARANHA,,"7,600",2001
210480 GRAJAU,,"90,815",2001
210490 GUIMARAES,,"9,329",2001
210500 HUMBERTO DE CAMPOS,,"17,102",2001
210510 ICATU,,"17,034",2001
210515 IGARAPE DO MEIO,,"18,012",2001
210520 IGARAPE GRANDE,,"11,721",2001
210530 IMPERATRIZ,,"312,111",2001
210535 ITAIPAVA DO GRAJAU,,"21,109",2001
210540 ITAPECURU MIRIM,,"57,604",2001
210542 ITINGA DO MARANHAO,,"35,346",2001
210545 JATOBA,,"12,813",2001
210547 JENIPAPO DOS VIEIRAS,,"23,211",2001
210550 JOAO LISBOA,,"35,719",2001
210560 JOSELANDIA,,"27,455",2001
210565 JUNCO DO MARANHAO,,"9,790",2001
210570 LAGO DA PEDRA,,"72,258",2001
210580 LAGO DO JUNCO,,"8,739",2001
210590 LAGO VERDE,,"19,567",2001
210592 LAGOA DO MATO,,"15,600",2001
210594 LAGO DOS RODRIGUES,,"8,491",2001
210596 LAGOA GRANDE DO MARANHAO,,"14,956",2001
210598 LAJEADO NOVO,,"10,333",2001
210600 LIMA CAMPOS,,"12,099",2001
210610 LORETO,,"11,949",2001
210620 LUIS DOMINGUES,,"10,767",2001
210630 MAGALHAES DE ALMEIDA,,"16,925",2001
210632 MARACACUME,,"20,811",2001
210635 MARAJA DO SENA,,"11,908",2001
210637 MARANHAOZINHO,,"7,640",2001
210640 MATA ROMA,,"14,790",2001
210650 MATINHA,,"19,563",2001
210660 MATOES,,"31,301",2001
210663 MATOES DO NORTE,,"7,832",2001
210667 MILAGRES DO MARANHAO,,"14,607",2001
210670 MIRADOR,,"29,003",2001
210675 MIRANDA DO NORTE,,"23,737",2001
210680 MIRINZAL,,"15,637",2001
210690 MONCAO,,"30,302",2001
210700 MONTES ALTOS,,"19,601",2001
210710 MORROS,,"21,787",2001
210720 NINA RODRIGUES,,"8,379",2001
210725 NOVA COLINAS,,"6,750",2001
210730 NOVA IORQUE,,"5,746",2001
210735 NOVA OLINDA DO MARANHAO,,"14,861",2001
210740 OLHO D\'AGUA DAS CUNHAS,,"19,681",2001
210745 OLINDA NOVA DO MARANHAO,,"13,145",2001
210750 PACO DO LUMIAR,,"39,620",2001
210760 PALMEIRANDIA,,"16,253",2001
210770 PARAIBANO,,"26,662",2001
210780 PARNARAMA,,"55,093",2001
210790 PASSAGEM FRANCA,,"14,689",2001
210800 PASTOS BONS,,"18,405",2001
210805 PAULINO NEVES,,"24,536",2001
210810 PAULO RAMOS,,"19,875",2001
210820 PEDREIRAS,,"45,523",2001
210825 PEDRO DO ROSARIO,,"25,019",2001
210830 PENALVA,,"37,710",2001
210840 PERI MIRIM,,"18,231",2001
210845 PERITORO,,"20,060",2001
210850 PINDARE-MIRIM,,"28,476",2001
210860 PINHEIRO,,"78,219",2001
210870 PIO XII,,"32,914",2001
210880 PIRAPEMAS,,"22,914",2001
210890 POCAO DE PEDRAS,,"27,279",2001
210900 PORTO FRANCO,,"23,152",2001
210905 PORTO RICO DO MARANHAO,,"10,312",2001
210910 PRESIDENTE DUTRA,,"45,072",2001
210920 PRESIDENTE JUSCELINO,,"12,995",2001
210923 PRESIDENTE MEDICI,,"12,068",2001
210927 PRESIDENTE SARNEY,,"23,114",2001
210930 PRESIDENTE VARGAS,,"11,155",2001
210940 PRIMEIRA CRUZ,,"9,670",2001
210945 RAPOSA,,"20,878",2001
210950 RIACHAO,,"22,475",2001
210955 RIBAMAR FIQUENE,,"9,659",2001
210960 ROSARIO,,"35,003",2001
